tip,cluster,timepoint
EPI_ISL_11222231,30,F
EPI_ISL_11111355,30,F
EPI_ISL_11450036,30,F
EPI_ISL_11023584,30,F
EPI_ISL_11450347,30,F
EPI_ISL_10585179,31,F
EPI_ISL_11460426,32,F
EPI_ISL_11508161,33,F
EPI_ISL_11508293,33,F
EPI_ISL_10632812,33,F
EPI_ISL_11058648,33,F
EPI_ISL_11256108,34,F
EPI_ISL_10855246,34,F
EPI_ISL_11023498,35,F
EPI_ISL_10881545,36,F
EPI_ISL_11375780,37,F
EPI_ISL_11508045,38,F
EPI_ISL_11312119,39,F
EPI_ISL_11508123,40,F
EPI_ISL_11460958,41,F
EPI_ISL_11582844,41,F
EPI_ISL_11508289,41,F
EPI_ISL_11582815,41,F
EPI_ISL_11311147,41,F
EPI_ISL_11508271,41,F
EPI_ISL_11450046,41,F
EPI_ISL_11460374,41,F
EPI_ISL_11222240,41,F
EPI_ISL_11311591,41,F
EPI_ISL_11582861,41,F
EPI_ISL_11582911,41,F
EPI_ISL_11311933,41,F
EPI_ISL_11023531,42,F
EPI_ISL_10632776,43,F
EPI_ISL_10887400,44,F
EPI_ISL_10632741,45,F
EPI_ISL_10477032,46,F
EPI_ISL_10887484,47,F
EPI_ISL_11461493,48,F
EPI_ISL_11462002,48,F
EPI_ISL_10887488,49,F
EPI_ISL_10881096,49,F
EPI_ISL_11582833,49,F
EPI_ISL_11582838,49,F
EPI_ISL_11460514,49,F
EPI_ISL_11461615,49,F
EPI_ISL_11461493,49,F
EPI_ISL_11462002,49,F
EPI_ISL_11311609,50,F
EPI_ISL_11461564,51,F
EPI_ISL_11058499,52,F
EPI_ISL_11222113,53,F
EPI_ISL_11222193,54,F
EPI_ISL_11450193,55,F
EPI_ISL_9554124,55,F
EPI_ISL_11311565,55,F
EPI_ISL_11311520,55,F
EPI_ISL_11450057,55,F
EPI_ISL_11375811,55,F
EPI_ISL_11256047,55,F
EPI_ISL_11462033,55,F
EPI_ISL_11508113,55,F
EPI_ISL_11450064,55,F
EPI_ISL_10578688,55,F
EPI_ISL_10988979,55,F
EPI_ISL_11508265,55,F
EPI_ISL_11508109,55,F
EPI_ISL_11582871,55,F
EPI_ISL_11450038,55,F
EPI_ISL_11375810,55,F
EPI_ISL_11508094,55,F
EPI_ISL_10585143,55,F
EPI_ISL_11461470,55,F
EPI_ISL_10475872,55,F
EPI_ISL_10632762,55,F
EPI_ISL_11508116,55,F
EPI_ISL_11312182,55,F
EPI_ISL_11058269,55,F
EPI_ISL_11460540,55,F
EPI_ISL_10585168,55,F
EPI_ISL_11110614,55,F
EPI_ISL_11023600,55,F
EPI_ISL_10632774,55,F
EPI_ISL_11508117,55,F
EPI_ISL_10880800,55,F
EPI_ISL_10997770,55,F
EPI_ISL_11375893,55,F
EPI_ISL_11582866,55,F
EPI_ISL_11508267,55,F
EPI_ISL_11450066,55,F
EPI_ISL_10988911,55,F
EPI_ISL_10880791,55,F
EPI_ISL_11328810,55,F
EPI_ISL_11375802,55,F
EPI_ISL_10988982,55,F
EPI_ISL_11312183,55,F
EPI_ISL_11461437,55,F
EPI_ISL_10179173,55,F
EPI_ISL_11508107,55,F
EPI_ISL_10585172,55,F
EPI_ISL_10585229,55,F
EPI_ISL_11058503,55,F
EPI_ISL_10988989,55,F
EPI_ISL_11023563,55,F
EPI_ISL_10034991,55,F
EPI_ISL_11508114,55,F
EPI_ISL_10632748,55,F
EPI_ISL_11312053,55,F
EPI_ISL_11023481,56,F
EPI_ISL_11023483,57,F
EPI_ISL_11450039,58,F
EPI_ISL_11508071,58,F
EPI_ISL_11450049,58,F
EPI_ISL_11508078,58,F
EPI_ISL_11508077,58,F
EPI_ISL_11450279,58,F
EPI_ISL_11450251,58,F
EPI_ISL_11508079,58,F
EPI_ISL_11508155,58,F
EPI_ISL_11450257,58,F
EPI_ISL_10632803,59,F
EPI_ISL_11508169,59,F
EPI_ISL_10632810,59,F
EPI_ISL_10887489,60,F
EPI_ISL_10739613,60,F
EPI_ISL_11582802,61,F
EPI_ISL_11450339,61,F
EPI_ISL_11023497,62,F
EPI_ISL_11508310,63,F
EPI_ISL_11460902,63,F
EPI_ISL_11461459,63,F
EPI_ISL_11460900,63,F
EPI_ISL_11461864,63,F
EPI_ISL_11508121,64,F
EPI_ISL_11508131,64,F
EPI_ISL_11256107,64,F
EPI_ISL_11256111,65,F
EPI_ISL_11462059,65,F
EPI_ISL_11256084,66,F
EPI_ISL_11023454,67,F
EPI_ISL_11222281,68,F
EPI_ISL_10475947,69,F
EPI_ISL_10477016,69,F
EPI_ISL_11461918,70,F
EPI_ISL_11582938,71,F
EPI_ISL_11460293,72,F
EPI_ISL_11460255,72,F
EPI_ISL_11461542,73,F
EPI_ISL_11312061,74,F
EPI_ISL_10671370,75,F
EPI_ISL_11023604,76,F
EPI_ISL_11111313,77,F
EPI_ISL_11450041,77,F
EPI_ISL_11312025,77,F
EPI_ISL_11461256,77,F
EPI_ISL_11582941,78,F
EPI_ISL_11508255,79,F
EPI_ISL_11256029,80,F
EPI_ISL_11508290,81,F
EPI_ISL_11582845,82,F
EPI_ISL_10177528,83,F
EPI_ISL_11058265,84,F
EPI_ISL_10179061,85,F
EPI_ISL_11508051,85,F
EPI_ISL_11461595,85,F
EPI_ISL_10578810,85,F
EPI_ISL_10671336,85,F
EPI_ISL_10179064,85,F
EPI_ISL_11375850,86,F
EPI_ISL_11508275,86,F
EPI_ISL_11375845,86,F
EPI_ISL_11375856,86,F
EPI_ISL_11582914,86,F
EPI_ISL_11582881,86,F
EPI_ISL_11375844,86,F
EPI_ISL_11256140,86,F
EPI_ISL_11375836,86,F
EPI_ISL_11256056,86,F
EPI_ISL_11375842,86,F
EPI_ISL_11508160,87,F
EPI_ISL_10585142,88,F
EPI_ISL_11311641,89,F
EPI_ISL_11256098,90,F
EPI_ISL_11256046,91,F
EPI_ISL_11312158,91,F
EPI_ISL_11462036,91,F
EPI_ISL_11460464,92,F
EPI_ISL_11311461,92,F
EPI_ISL_11311191,92,F
EPI_ISL_11311637,92,F
EPI_ISL_11460313,92,F
EPI_ISL_10881103,93,F
EPI_ISL_10578659,94,F
EPI_ISL_10180063,95,F
EPI_ISL_11450043,95,F
EPI_ISL_11312111,96,F
EPI_ISL_10476076,97,F
EPI_ISL_10178449,97,F
EPI_ISL_10178319,97,F
EPI_ISL_11058415,98,F
EPI_ISL_10997708,98,F
EPI_ISL_10858253,99,F
EPI_ISL_11058391,99,F
EPI_ISL_11459737,99,F
EPI_ISL_11110543,99,F
EPI_ISL_11459867,100,F
EPI_ISL_11459841,100,F
EPI_ISL_11311601,101,F
EPI_ISL_11222161,101,F
EPI_ISL_11256048,102,F
EPI_ISL_11256117,102,F
EPI_ISL_11508303,102,F
EPI_ISL_11508303,103,F
EPI_ISL_11023501,103,F
EPI_ISL_11023522,103,F
EPI_ISL_9554321,103,F
EPI_ISL_10585196,103,F
EPI_ISL_11256048,103,F
EPI_ISL_11256117,103,F
EPI_ISL_10858810,104,F
EPI_ISL_11582870,105,F
EPI_ISL_11508099,106,F
EPI_ISL_11582858,106,F
EPI_ISL_10989091,107,F
EPI_ISL_10989073,107,F
EPI_ISL_11311473,108,F
EPI_ISL_11058226,108,F
EPI_ISL_11058214,108,F
EPI_ISL_11222180,109,F
EPI_ISL_11110458,110,F
EPI_ISL_11222309,111,F
EPI_ISL_10578775,111,F
EPI_ISL_11461319,111,F
EPI_ISL_11461195,111,F
EPI_ISL_11460545,111,F
EPI_ISL_11461153,111,F
EPI_ISL_10670842,111,F
EPI_ISL_11222049,111,F
EPI_ISL_10578826,111,F
EPI_ISL_11110758,112,F
EPI_ISL_11582886,113,F
EPI_ISL_11450370,113,F
EPI_ISL_10857159,113,F
EPI_ISL_11450369,113,F
EPI_ISL_10670823,113,F
EPI_ISL_10670837,113,F
EPI_ISL_11582852,113,F
EPI_ISL_10671430,113,F
EPI_ISL_10179313,114,F
EPI_ISL_11663000,114,F
EPI_ISL_10179031,114,F
EPI_ISL_10177818,114,F
EPI_ISL_10880848,115,F
EPI_ISL_10997642,116,F
EPI_ISL_11461204,117,F
EPI_ISL_11311640,118,F
EPI_ISL_11023566,119,F
EPI_ISL_11311204,120,F
EPI_ISL_11111163,120,F
EPI_ISL_11312102,120,F
EPI_ISL_10178959,120,F
EPI_ISL_10671288,120,F
EPI_ISL_10477104,120,F
EPI_ISL_11058443,120,F
EPI_ISL_11023457,120,F
EPI_ISL_11311493,120,F
EPI_ISL_11311205,120,F
EPI_ISL_10670982,120,F
EPI_ISL_10178922,120,F
EPI_ISL_10880979,120,F
EPI_ISL_10178263,120,F
EPI_ISL_11058489,120,F
EPI_ISL_10997808,120,F
EPI_ISL_10179287,120,F
EPI_ISL_10180267,120,F
EPI_ISL_11311056,120,F
EPI_ISL_10671546,120,F
EPI_ISL_10476399,120,F
EPI_ISL_11222018,120,F
EPI_ISL_10578728,120,F
EPI_ISL_10880959,120,F
EPI_ISL_11461303,120,F
EPI_ISL_10179133,120,F
EPI_ISL_10179497,120,F
EPI_ISL_10578900,120,F
EPI_ISL_11311556,120,F
EPI_ISL_10671442,120,F
EPI_ISL_10180035,120,F
EPI_ISL_11058488,120,F
EPI_ISL_11311076,120,F
EPI_ISL_10670968,120,F
EPI_ISL_11311571,120,F
EPI_ISL_10180332,120,F
EPI_ISL_10179490,120,F
EPI_ISL_11312161,120,F
EPI_ISL_10178965,120,F
EPI_ISL_10179927,120,F
EPI_ISL_11311057,120,F
EPI_ISL_10178906,120,F
EPI_ISL_11311560,120,F
EPI_ISL_11459890,120,F
EPI_ISL_11058689,120,F
EPI_ISL_11222418,120,F
EPI_ISL_11058475,120,F
EPI_ISL_10857210,120,F
EPI_ISL_11058480,120,F
EPI_ISL_10671498,120,F
EPI_ISL_10177931,121,F
EPI_ISL_10476196,121,F
EPI_ISL_10855130,121,F
EPI_ISL_11311569,121,F
EPI_ISL_11110480,121,F
EPI_ISL_11581698,121,F
EPI_ISL_10671476,121,F
EPI_ISL_11058493,121,F
EPI_ISL_10178231,121,F
EPI_ISL_11582891,121,F
EPI_ISL_11461766,121,F
EPI_ISL_10174949,121,F
EPI_ISL_10578892,121,F
EPI_ISL_10179481,121,F
EPI_ISL_10857080,121,F
EPI_ISL_10175804,121,F
EPI_ISL_11461804,121,F
EPI_ISL_10174939,121,F
EPI_ISL_10578669,121,F
EPI_ISL_11312071,121,F
EPI_ISL_10857149,121,F
EPI_ISL_11023528,121,F
EPI_ISL_11582825,121,F
EPI_ISL_10179582,121,F
EPI_ISL_11460244,121,F
EPI_ISL_10179602,121,F
EPI_ISL_10997730,121,F
EPI_ISL_11582806,121,F
EPI_ISL_10997626,121,F
EPI_ISL_10180115,121,F
EPI_ISL_10857752,121,F
EPI_ISL_11311553,121,F
EPI_ISL_10179760,121,F
EPI_ISL_11058437,121,F
EPI_ISL_10178736,121,F
EPI_ISL_11461677,121,F
EPI_ISL_11461840,121,F
EPI_ISL_10177119,121,F
EPI_ISL_10179606,121,F
EPI_ISL_11461745,121,F
EPI_ISL_11460875,121,F
EPI_ISL_11460836,121,F
EPI_ISL_10997727,121,F
EPI_ISL_10174397,121,F
EPI_ISL_11582822,121,F
EPI_ISL_10179159,121,F
EPI_ISL_10180224,121,F
EPI_ISL_10179538,121,F
EPI_ISL_11461968,121,F
EPI_ISL_10477046,121,F
EPI_ISL_10855033,121,F
EPI_ISL_11311228,121,F
EPI_ISL_11582807,121,F
EPI_ISL_11312044,121,F
EPI_ISL_11461689,121,F
EPI_ISL_11460907,121,F
EPI_ISL_10180313,121,F
EPI_ISL_11460167,121,F
EPI_ISL_10179452,121,F
EPI_ISL_11581699,121,F
EPI_ISL_10997848,121,F
EPI_ISL_10177371,121,F
EPI_ISL_11461011,121,F
EPI_ISL_11581700,121,F
EPI_ISL_11311549,121,F
EPI_ISL_10578756,121,F
EPI_ISL_11312126,121,F
EPI_ISL_10997621,121,F
EPI_ISL_11111105,121,F
EPI_ISL_10180149,121,F
EPI_ISL_11461821,121,F
EPI_ISL_11311568,121,F
EPI_ISL_10671347,121,F
EPI_ISL_11461672,121,F
EPI_ISL_10179027,121,F
EPI_ISL_10180239,121,F
EPI_ISL_11460942,121,F
EPI_ISL_10177124,121,F
EPI_ISL_11581701,121,F
EPI_ISL_11375795,121,F
EPI_ISL_11582895,121,F
EPI_ISL_10179314,121,F
EPI_ISL_11312059,121,F
EPI_ISL_11058407,121,F
EPI_ISL_10578925,121,F
EPI_ISL_11311093,122,F
EPI_ISL_10670856,122,F
EPI_ISL_11058327,122,F
EPI_ISL_10035053,122,F
EPI_ISL_10476504,122,F
EPI_ISL_10857278,122,F
EPI_ISL_10476495,122,F
EPI_ISL_10578806,122,F
EPI_ISL_10578686,122,F
EPI_ISL_10880766,122,F
EPI_ISL_11058223,122,F
EPI_ISL_11312091,122,F
EPI_ISL_11110589,122,F
EPI_ISL_11460940,122,F
EPI_ISL_10670910,122,F
EPI_ISL_10880787,122,F
EPI_ISL_11110547,123,F
EPI_ISL_10578774,123,F
EPI_ISL_11461806,123,F
EPI_ISL_11460220,123,F
EPI_ISL_10855473,123,F
EPI_ISL_11058224,123,F
EPI_ISL_10881353,123,F
EPI_ISL_10179978,123,F
EPI_ISL_11222452,123,F
EPI_ISL_10671412,123,F
EPI_ISL_10179548,123,F
EPI_ISL_11058662,123,F
EPI_ISL_11460774,123,F
EPI_ISL_10179542,123,F
EPI_ISL_11460205,123,F
EPI_ISL_10584998,123,F
EPI_ISL_11312031,123,F
EPI_ISL_11222165,123,F
EPI_ISL_10578807,123,F
EPI_ISL_10881335,123,F
EPI_ISL_10179252,123,F
EPI_ISL_11460594,123,F
EPI_ISL_11312063,123,F
EPI_ISL_10858151,123,F
EPI_ISL_11459974,123,F
EPI_ISL_11459674,123,F
EPI_ISL_11311561,123,F
EPI_ISL_11311573,123,F
EPI_ISL_11110529,123,F
EPI_ISL_11459826,123,F
EPI_ISL_10881670,123,F
EPI_ISL_10179214,123,F
EPI_ISL_11058674,123,F
EPI_ISL_11461775,123,F
EPI_ISL_11221993,123,F
EPI_ISL_10858344,123,F
EPI_ISL_11058318,123,F
EPI_ISL_11311562,123,F
EPI_ISL_11312062,123,F
EPI_ISL_10857358,123,F
EPI_ISL_10858079,123,F
EPI_ISL_11460635,123,F
EPI_ISL_11058317,123,F
EPI_ISL_11312058,123,F
EPI_ISL_11058577,123,F
EPI_ISL_11221999,123,F
EPI_ISL_11222469,123,F
EPI_ISL_11222111,123,F
EPI_ISL_11110530,123,F
EPI_ISL_11222160,123,F
EPI_ISL_11222229,123,F
EPI_ISL_11058291,123,F
EPI_ISL_10997840,123,F
EPI_ISL_10671094,124,F
EPI_ISL_10671091,124,F
EPI_ISL_10881376,125,F
EPI_ISL_11058481,125,F
EPI_ISL_10881156,125,F
EPI_ISL_10671197,125,F
EPI_ISL_10476937,125,F
EPI_ISL_10997864,125,F
EPI_ISL_10477061,125,F
EPI_ISL_10178351,125,F
EPI_ISL_11222446,125,F
EPI_ISL_10881369,125,F
EPI_ISL_10671200,125,F
EPI_ISL_10881372,125,F
EPI_ISL_11461824,125,F
EPI_ISL_11312097,125,F
EPI_ISL_10178798,125,F
EPI_ISL_10670955,125,F
EPI_ISL_10997919,125,F
EPI_ISL_10177667,125,F
EPI_ISL_10671468,125,F
EPI_ISL_10475521,125,F
EPI_ISL_10174549,125,F
EPI_ISL_10177685,125,F
EPI_ISL_10671213,125,F
EPI_ISL_11311649,125,F
EPI_ISL_10997709,125,F
EPI_ISL_10477005,125,F
EPI_ISL_11461375,125,F
EPI_ISL_10881159,125,F
EPI_ISL_10174540,125,F
EPI_ISL_11058282,125,F
EPI_ISL_10174437,125,F
EPI_ISL_10671585,125,F
EPI_ISL_10176207,125,F
EPI_ISL_10998025,125,F
EPI_ISL_10671479,125,F
EPI_ISL_11311469,125,F
EPI_ISL_10180024,125,F
EPI_ISL_10178281,125,F
EPI_ISL_10881162,125,F
EPI_ISL_10997921,125,F
EPI_ISL_10997698,125,F
EPI_ISL_10176202,125,F
EPI_ISL_10477131,125,F
EPI_ISL_10881365,125,F
EPI_ISL_10179838,125,F
EPI_ISL_10035185,126,F
EPI_ISL_11311631,127,F
EPI_ISL_11312047,127,F
EPI_ISL_11312048,127,F
EPI_ISL_10177630,128,F
EPI_ISL_10177625,128,F
EPI_ISL_10177624,128,F
EPI_ISL_11312117,129,F
EPI_ISL_11461461,129,F
EPI_ISL_10997724,130,F
EPI_ISL_11311996,131,F
EPI_ISL_10670919,132,F
EPI_ISL_10670916,132,F
EPI_ISL_11461828,133,F
EPI_ISL_11450149,134,F
EPI_ISL_11311995,135,F
EPI_ISL_11508203,135,F
EPI_ISL_11311087,136,F
EPI_ISL_11023536,137,F
EPI_ISL_11582805,138,F
EPI_ISL_11508325,139,F
EPI_ISL_11311596,139,F
EPI_ISL_11222245,139,F
EPI_ISL_10857527,140,F
EPI_ISL_10632890,141,F
EPI_ISL_10632835,141,F
EPI_ISL_10857158,142,F
EPI_ISL_10857781,142,F
EPI_ISL_10632822,143,F
EPI_ISL_11312007,144,F
EPI_ISL_11462046,145,F
EPI_ISL_11461505,146,F
EPI_ISL_11311948,147,F
EPI_ISL_10859004,148,F
EPI_ISL_11311532,149,F
EPI_ISL_10180059,149,F
EPI_ISL_10670880,149,F
EPI_ISL_11311530,149,F
EPI_ISL_10180396,149,F
EPI_ISL_10881380,149,F
EPI_ISL_10671406,149,F
EPI_ISL_11582876,150,F
EPI_ISL_10671068,151,F
EPI_ISL_11058453,152,F
EPI_ISL_11023499,153,F
EPI_ISL_10997738,153,F
EPI_ISL_11312094,154,F
EPI_ISL_11582792,155,F
EPI_ISL_11311156,156,F
EPI_ISL_11256081,157,F
EPI_ISL_11508249,157,F
EPI_ISL_11582803,157,F
EPI_ISL_11222164,158,F
EPI_ISL_10177107,159,F
EPI_ISL_9554254,159,F
EPI_ISL_10177108,159,F
EPI_ISL_11461477,160,F
EPI_ISL_10179026,161,F
EPI_ISL_10180238,161,F
EPI_ISL_10179439,161,F
EPI_ISL_10880692,162,F
EPI_ISL_11312114,163,F
EPI_ISL_11459606,164,F
EPI_ISL_10880915,165,F
EPI_ISL_10632815,165,F
EPI_ISL_9553995,166,F
EPI_ISL_9553999,166,F
EPI_ISL_11312136,167,F
EPI_ISL_11222149,168,F
EPI_ISL_10585029,169,F
EPI_ISL_10035176,169,F
EPI_ISL_11460856,170,F
EPI_ISL_10998050,171,F
EPI_ISL_11222226,172,F
EPI_ISL_11460165,172,F
EPI_ISL_11110627,172,F
EPI_ISL_11461946,172,F
EPI_ISL_10670920,172,F
EPI_ISL_11461507,172,F
EPI_ISL_10177261,172,F
EPI_ISL_11222232,172,F
EPI_ISL_10174995,172,F
EPI_ISL_11312068,172,F
EPI_ISL_11111128,172,F
EPI_ISL_10475713,172,F
EPI_ISL_11312123,172,F
EPI_ISL_11461879,172,F
EPI_ISL_11312122,172,F
EPI_ISL_11460712,172,F
EPI_ISL_10178863,172,F
EPI_ISL_11460998,172,F
EPI_ISL_11058389,172,F
EPI_ISL_10177668,172,F
EPI_ISL_10880706,172,F
EPI_ISL_10671289,172,F
EPI_ISL_11460483,172,F
EPI_ISL_11111338,172,F
EPI_ISL_11460792,172,F
EPI_ISL_10858026,172,F
EPI_ISL_11461924,172,F
EPI_ISL_10176982,172,F
EPI_ISL_11461357,172,F
EPI_ISL_11222441,172,F
EPI_ISL_11461913,172,F
EPI_ISL_10585094,173,F
EPI_ISL_10585039,173,F
EPI_ISL_10585146,174,F
EPI_ISL_11256093,175,F
EPI_ISL_10997804,176,F
EPI_ISL_11508220,177,F
EPI_ISL_11508174,177,F
EPI_ISL_11222444,178,F
EPI_ISL_11222439,178,F
EPI_ISL_11222416,178,F
EPI_ISL_10179529,178,F
EPI_ISL_11222017,178,F
EPI_ISL_11222016,178,F
EPI_ISL_10997774,179,F
EPI_ISL_11460737,179,F
EPI_ISL_11461600,180,F
EPI_ISL_11461611,180,F
EPI_ISL_11023529,181,F
EPI_ISL_10578872,182,F
EPI_ISL_10578908,182,F
EPI_ISL_10178743,183,F
EPI_ISL_11110615,183,F
EPI_ISL_10475931,183,F
EPI_ISL_10671067,183,F
EPI_ISL_11110620,183,F
EPI_ISL_10671228,183,F
EPI_ISL_10670827,183,F
EPI_ISL_11311618,183,F
EPI_ISL_11311952,183,F
EPI_ISL_11312081,183,F
EPI_ISL_10178756,183,F
EPI_ISL_10179997,183,F
EPI_ISL_11460765,183,F
EPI_ISL_11311993,184,F
EPI_ISL_10881031,185,F
EPI_ISL_11058456,185,F
EPI_ISL_10855264,185,F
EPI_ISL_10880859,185,F
EPI_ISL_11461756,185,F
EPI_ISL_11111361,185,F
EPI_ISL_11460158,185,F
EPI_ISL_10035168,186,F
EPI_ISL_11312125,187,F
EPI_ISL_11461424,188,F
EPI_ISL_11222061,188,F
EPI_ISL_11459735,188,F
EPI_ISL_11460479,188,F
EPI_ISL_10671186,188,F
EPI_ISL_11450341,189,F
EPI_ISL_11312074,190,F
EPI_ISL_11461909,191,F
EPI_ISL_11461851,192,F
EPI_ISL_11312099,192,F
EPI_ISL_11461858,192,F
EPI_ISL_11311955,193,F
EPI_ISL_11311252,194,F
EPI_ISL_11461562,194,F
EPI_ISL_11111164,194,F
EPI_ISL_11312166,194,F
EPI_ISL_11111162,194,F
EPI_ISL_11311246,194,F
EPI_ISL_11058700,194,F
EPI_ISL_10578719,194,F
EPI_ISL_11460663,194,F
EPI_ISL_11311253,194,F
EPI_ISL_10997654,194,F
EPI_ISL_11111310,194,F
EPI_ISL_11111165,194,F
EPI_ISL_10180191,195,F
EPI_ISL_10180192,195,F
EPI_ISL_10881184,196,F
EPI_ISL_10670826,196,F
EPI_ISL_10670979,196,F
EPI_ISL_10180180,196,F
EPI_ISL_11508248,197,F
EPI_ISL_11256124,197,F
EPI_ISL_11582846,197,F
EPI_ISL_11311142,198,F
EPI_ISL_11058337,199,F
EPI_ISL_11582872,200,F
EPI_ISL_11582924,201,F
EPI_ISL_10857727,202,F
EPI_ISL_10854709,202,F
EPI_ISL_10178986,202,F
EPI_ISL_11460199,202,F
EPI_ISL_10881213,202,F
EPI_ISL_10880990,202,F
EPI_ISL_11058209,202,F
EPI_ISL_10997810,202,F
EPI_ISL_11460009,202,F
EPI_ISL_11058208,202,F
EPI_ISL_10670977,202,F
EPI_ISL_11222150,202,F
EPI_ISL_11461566,202,F
EPI_ISL_11110637,202,F
EPI_ISL_10880999,202,F
EPI_ISL_11311160,202,F
EPI_ISL_11222129,202,F
EPI_ISL_11222277,202,F
EPI_ISL_10632756,202,F
EPI_ISL_10880992,202,F
EPI_ISL_10632799,202,F
EPI_ISL_11023551,202,F
EPI_ISL_11222033,202,F
EPI_ISL_11222423,202,F
EPI_ISL_11311990,202,F
EPI_ISL_11222025,202,F
EPI_ISL_11312037,202,F
EPI_ISL_11460462,202,F
EPI_ISL_10997661,202,F
EPI_ISL_11222131,202,F
EPI_ISL_11222141,202,F
EPI_ISL_11058215,202,F
EPI_ISL_10880746,202,F
EPI_ISL_11312002,202,F
EPI_ISL_10880932,202,F
EPI_ISL_11058207,202,F
EPI_ISL_11058467,202,F
EPI_ISL_11582904,202,F
EPI_ISL_11582898,203,F
EPI_ISL_11582920,203,F
EPI_ISL_10997715,204,F
EPI_ISL_10177415,205,F
EPI_ISL_10671403,205,F
EPI_ISL_10671446,205,F
EPI_ISL_10176833,205,F
EPI_ISL_10180299,205,F
EPI_ISL_10578790,205,F
EPI_ISL_10475605,205,F
EPI_ISL_10475470,206,F
EPI_ISL_11461602,207,F
EPI_ISL_11058258,207,F
EPI_ISL_11508073,207,F
EPI_ISL_11508245,207,F
EPI_ISL_10179077,208,F
EPI_ISL_11222217,209,F
EPI_ISL_11058230,210,F
EPI_ISL_11058301,210,F
EPI_ISL_11582877,211,F
EPI_ISL_11256122,212,F
EPI_ISL_11460746,212,F
EPI_ISL_11222299,212,F
EPI_ISL_11222297,212,F
EPI_ISL_11460210,213,F
EPI_ISL_10881567,214,F
EPI_ISL_11460399,214,F
EPI_ISL_11459919,215,F
EPI_ISL_11311134,215,F
EPI_ISL_11058271,215,F
EPI_ISL_10177160,215,F
EPI_ISL_10855295,215,F
EPI_ISL_11110632,215,F
EPI_ISL_10179996,215,F
EPI_ISL_10180068,215,F
EPI_ISL_11460273,215,F
EPI_ISL_10180250,215,F
EPI_ISL_11461955,215,F
EPI_ISL_11461888,215,F
EPI_ISL_10997844,215,F
EPI_ISL_10180131,215,F
EPI_ISL_10179752,215,F
EPI_ISL_11110554,215,F
EPI_ISL_11375937,215,F
EPI_ISL_10578778,215,F
EPI_ISL_11311088,215,F
EPI_ISL_11058395,215,F
EPI_ISL_11111127,215,F
EPI_ISL_11450140,215,F
EPI_ISL_11058365,215,F
EPI_ISL_11111201,215,F
EPI_ISL_10671244,215,F
EPI_ISL_10671596,215,F
EPI_ISL_11461529,216,F
EPI_ISL_11461518,216,F
EPI_ISL_11508080,216,F
EPI_ISL_11508081,216,F
EPI_ISL_11508168,216,F
EPI_ISL_11508225,216,F
EPI_ISL_11256133,216,F
EPI_ISL_11461523,216,F
EPI_ISL_11256057,216,F
EPI_ISL_10997772,217,F
EPI_ISL_11222197,218,F
EPI_ISL_10857492,219,F
EPI_ISL_10178390,219,F
EPI_ISL_10179523,219,F
EPI_ISL_10179222,220,F
EPI_ISL_11110448,220,F
EPI_ISL_11110452,220,F
EPI_ISL_10179486,220,F
EPI_ISL_11222118,220,F
EPI_ISL_10177440,221,F
EPI_ISL_11460702,222,F
