tip,cluster,timepoint
EPI_ISL_3118007,13,D
EPI_ISL_3467744,13,D
EPI_ISL_3045703,13,D
EPI_ISL_3374927,13,D
EPI_ISL_3045749,13,D
EPI_ISL_2931944,13,D
EPI_ISL_3045644,13,D
EPI_ISL_3011428,13,D
EPI_ISL_2932213,13,D
EPI_ISL_2932043,13,D
EPI_ISL_3058349,13,D
EPI_ISL_3088290,13,D
EPI_ISL_3011369,13,D
EPI_ISL_2862362,13,D
EPI_ISL_3375079,13,D
EPI_ISL_2862412,13,D
EPI_ISL_3118209,13,D
EPI_ISL_3374931,13,D
EPI_ISL_2893201,13,D
EPI_ISL_3247644,13,D
EPI_ISL_2862358,13,D
EPI_ISL_3136308,13,D
EPI_ISL_3011276,13,D
EPI_ISL_2984308,13,D
EPI_ISL_2893132,13,D
EPI_ISL_3058286,13,D
EPI_ISL_3118057,13,D
EPI_ISL_3045715,13,D
EPI_ISL_2893080,13,D
EPI_ISL_2984259,13,D
EPI_ISL_3356173,13,D
EPI_ISL_2984312,13,D
EPI_ISL_2931933,13,D
EPI_ISL_2931966,13,D
EPI_ISL_2893070,13,D
EPI_ISL_3058415,13,D
EPI_ISL_2931967,13,D
EPI_ISL_3136306,13,D
EPI_ISL_3045620,13,D
EPI_ISL_3045692,13,D
EPI_ISL_3011271,13,D
EPI_ISL_3011413,13,D
EPI_ISL_3088019,13,D
EPI_ISL_3088273,13,D
EPI_ISL_3154681,13,D
EPI_ISL_3088274,13,D
EPI_ISL_3045767,13,D
EPI_ISL_3298504,13,D
EPI_ISL_3058414,13,D
EPI_ISL_2893148,13,D
EPI_ISL_2968180,13,D
EPI_ISL_2984364,13,D
EPI_ISL_3298458,13,D
EPI_ISL_3247672,13,D
EPI_ISL_3136378,13,D
EPI_ISL_2931988,13,D
EPI_ISL_3058325,13,D
EPI_ISL_3374982,13,D
EPI_ISL_2862427,13,D
EPI_ISL_2789601,13,D
EPI_ISL_3136381,13,D
EPI_ISL_2984270,13,D
EPI_ISL_2984275,13,D
EPI_ISL_2893200,13,D
EPI_ISL_2931928,13,D
EPI_ISL_3088186,13,D
EPI_ISL_3118093,13,D
EPI_ISL_2933899,13,D
EPI_ISL_2984427,13,D
EPI_ISL_2893063,13,D
EPI_ISL_2932169,13,D
EPI_ISL_2931984,13,D
EPI_ISL_2862387,13,D
EPI_ISL_3154605,13,D
EPI_ISL_3011321,13,D
EPI_ISL_3118181,13,D
EPI_ISL_3045606,13,D
EPI_ISL_3136449,13,D
EPI_ISL_10139566,13,D
EPI_ISL_2931991,13,D
EPI_ISL_3058384,13,D
EPI_ISL_3204946,13,D
EPI_ISL_3247654,13,D
EPI_ISL_3672183,13,D
EPI_ISL_3375060,13,D
EPI_ISL_3118169,13,D
EPI_ISL_3058413,13,D
EPI_ISL_3011407,13,D
EPI_ISL_2862386,13,D
EPI_ISL_3374997,13,D
EPI_ISL_3298454,13,D
EPI_ISL_3591080,13,D
EPI_ISL_2862399,13,D
EPI_ISL_3058385,13,D
EPI_ISL_2931941,13,D
EPI_ISL_2932028,13,D
EPI_ISL_3088212,13,D
EPI_ISL_3088038,13,D
EPI_ISL_2931954,13,D
EPI_ISL_2931940,13,D
EPI_ISL_3088047,13,D
EPI_ISL_2789551,13,D
EPI_ISL_3058479,13,D
EPI_ISL_3374957,13,D
EPI_ISL_3205161,13,D
EPI_ISL_3247661,13,D
EPI_ISL_3011458,13,D
EPI_ISL_3011544,13,D
EPI_ISL_2968266,13,D
EPI_ISL_2932003,13,D
EPI_ISL_3102109,13,D
EPI_ISL_3045691,13,D
EPI_ISL_3118158,13,D
EPI_ISL_10265861,13,D
EPI_ISL_3467489,13,D
EPI_ISL_3374939,13,D
EPI_ISL_3058299,13,D
EPI_ISL_3011305,13,D
EPI_ISL_3468087,13,D
EPI_ISL_2862424,13,D
EPI_ISL_3356152,13,D
EPI_ISL_2984396,13,D
EPI_ISL_3058307,13,D
EPI_ISL_2932016,13,D
EPI_ISL_3088039,13,D
EPI_ISL_3204986,13,D
EPI_ISL_2931963,13,D
EPI_ISL_3011461,13,D
EPI_ISL_3088173,13,D
EPI_ISL_2893191,13,D
EPI_ISL_3459374,13,D
EPI_ISL_3205243,13,D
EPI_ISL_2932255,13,D
EPI_ISL_2862372,13,D
EPI_ISL_3030775,13,D
EPI_ISL_2862371,13,D
EPI_ISL_2984303,13,D
EPI_ISL_3088172,13,D
EPI_ISL_2862400,13,D
EPI_ISL_3356047,13,D
EPI_ISL_2968285,13,D
EPI_ISL_2931961,13,D
EPI_ISL_3204952,13,D
EPI_ISL_3011540,13,D
EPI_ISL_3154472,13,D
EPI_ISL_2893115,13,D
EPI_ISL_2862395,13,D
EPI_ISL_3058434,13,D
EPI_ISL_3045657,13,D
EPI_ISL_2862390,13,D
EPI_ISL_3136266,13,D
EPI_ISL_3045766,13,D
EPI_ISL_3136400,13,D
EPI_ISL_3102111,13,D
EPI_ISL_3205403,13,D
EPI_ISL_3591047,13,D
EPI_ISL_3058422,13,D
EPI_ISL_3030784,13,D
EPI_ISL_3154591,13,D
EPI_ISL_2968181,13,D
EPI_ISL_3468090,13,D
EPI_ISL_3247731,13,D
EPI_ISL_2862398,13,D
EPI_ISL_2862377,13,D
EPI_ISL_2932049,13,D
EPI_ISL_3136426,13,D
EPI_ISL_2932022,13,D
EPI_ISL_3467573,13,D
EPI_ISL_3118175,13,D
EPI_ISL_3355992,13,D
EPI_ISL_2968167,13,D
EPI_ISL_3088061,13,D
EPI_ISL_2932009,13,D
EPI_ISL_3045609,13,D
EPI_ISL_2968256,13,D
EPI_ISL_3374910,13,D
EPI_ISL_2862380,13,D
EPI_ISL_3117996,13,D
EPI_ISL_3298534,13,D
EPI_ISL_2931989,13,D
EPI_ISL_3011365,13,D
EPI_ISL_3088225,13,D
EPI_ISL_3247554,13,D
EPI_ISL_3154685,13,D
EPI_ISL_2789671,13,D
EPI_ISL_2938312,13,D
EPI_ISL_2932174,13,D
EPI_ISL_2931947,13,D
EPI_ISL_3011416,13,D
EPI_ISL_2893120,13,D
EPI_ISL_3118086,13,D
EPI_ISL_2932243,13,D
EPI_ISL_2984314,13,D
EPI_ISL_3088244,13,D
EPI_ISL_3467500,13,D
EPI_ISL_2893137,13,D
EPI_ISL_2893182,13,D
EPI_ISL_2968172,13,D
EPI_ISL_2932103,13,D
EPI_ISL_3011537,13,D
EPI_ISL_3205185,13,D
EPI_ISL_3204967,13,D
EPI_ISL_3088252,13,D
EPI_ISL_3118081,13,D
EPI_ISL_3030912,13,D
EPI_ISL_3205181,13,D
EPI_ISL_3030761,13,D
EPI_ISL_3045699,13,D
EPI_ISL_2789533,13,D
EPI_ISL_2862414,13,D
EPI_ISL_2893113,13,D
EPI_ISL_2984416,13,D
EPI_ISL_3030762,13,D
EPI_ISL_3356072,13,D
EPI_ISL_3205246,13,D
EPI_ISL_3739455,13,D
EPI_ISL_3088262,13,D
EPI_ISL_3045731,13,D
EPI_ISL_2984295,13,D
EPI_ISL_3355991,13,D
EPI_ISL_3030751,13,D
EPI_ISL_3375035,13,D
EPI_ISL_3118164,13,D
EPI_ISL_3011552,13,D
EPI_ISL_2931938,13,D
EPI_ISL_3467587,13,D
EPI_ISL_3136259,13,D
EPI_ISL_2893146,13,D
EPI_ISL_3011475,13,D
EPI_ISL_2893094,13,D
EPI_ISL_3088192,13,D
EPI_ISL_3058432,13,D
EPI_ISL_3088238,13,D
EPI_ISL_2984271,13,D
EPI_ISL_2893111,13,D
EPI_ISL_3118076,13,D
EPI_ISL_3136408,13,D
EPI_ISL_3374906,13,D
EPI_ISL_2932005,13,D
EPI_ISL_3045726,13,D
EPI_ISL_2862389,13,D
EPI_ISL_3011272,13,D
EPI_ISL_3011467,13,D
EPI_ISL_3356238,13,D
EPI_ISL_3591132,13,D
EPI_ISL_2968190,13,D
EPI_ISL_3117986,13,D
EPI_ISL_2968127,13,D
EPI_ISL_3011466,13,D
EPI_ISL_3058464,13,D
EPI_ISL_3118003,13,D
EPI_ISL_2893159,13,D
EPI_ISL_3058357,13,D
EPI_ISL_2984317,13,D
EPI_ISL_2893194,13,D
EPI_ISL_2893131,13,D
EPI_ISL_3118130,13,D
EPI_ISL_3045725,13,D
EPI_ISL_2862383,13,D
EPI_ISL_3382257,13,D
EPI_ISL_3154610,13,D
EPI_ISL_3374844,13,D
EPI_ISL_3030806,13,D
EPI_ISL_2984367,13,D
EPI_ISL_2789571,13,D
EPI_ISL_2893125,13,D
EPI_ISL_3058326,13,D
EPI_ISL_3011312,13,D
EPI_ISL_2984262,13,D
EPI_ISL_3118162,13,D
EPI_ISL_3045709,13,D
EPI_ISL_3298460,13,D
EPI_ISL_2893153,13,D
EPI_ISL_2932167,13,D
EPI_ISL_2893116,13,D
EPI_ISL_2862423,13,D
EPI_ISL_3136380,13,D
EPI_ISL_2931997,13,D
EPI_ISL_3799425,13,D
EPI_ISL_3058276,13,D
EPI_ISL_3045611,13,D
EPI_ISL_3011425,13,D
EPI_ISL_3058282,13,D
EPI_ISL_3253158,13,D
EPI_ISL_3011436,13,D
EPI_ISL_3011273,13,D
EPI_ISL_3205370,13,D
EPI_ISL_3045707,13,D
EPI_ISL_3205063,13,D
EPI_ISL_2893089,13,D
EPI_ISL_2968154,13,D
EPI_ISL_3136330,13,D
EPI_ISL_2789598,13,D
EPI_ISL_2932241,13,D
EPI_ISL_2968243,13,D
EPI_ISL_3591142,13,D
EPI_ISL_2984307,13,D
EPI_ISL_2789552,13,D
EPI_ISL_3467687,13,D
EPI_ISL_2893061,13,D
EPI_ISL_3088018,13,D
EPI_ISL_3205279,13,D
EPI_ISL_3247737,13,D
EPI_ISL_3205304,13,D
EPI_ISL_3154487,13,D
EPI_ISL_2932154,13,D
EPI_ISL_2862415,13,D
EPI_ISL_3058472,13,D
EPI_ISL_3154488,13,D
EPI_ISL_3252998,13,D
EPI_ISL_3375015,13,D
EPI_ISL_3136415,13,D
EPI_ISL_3204896,13,D
EPI_ISL_3136442,13,D
EPI_ISL_3088270,13,D
EPI_ISL_3011496,13,D
EPI_ISL_3030749,13,D
EPI_ISL_3058456,13,D
EPI_ISL_3011546,13,D
EPI_ISL_3011554,13,D
EPI_ISL_3374953,13,D
EPI_ISL_2931975,13,D
EPI_ISL_3118104,13,D
EPI_ISL_2862401,13,D
EPI_ISL_2789545,13,D
EPI_ISL_3118058,13,D
EPI_ISL_2968214,13,D
EPI_ISL_2893133,13,D
EPI_ISL_2984301,13,D
EPI_ISL_3030810,13,D
EPI_ISL_3118050,13,D
EPI_ISL_2789593,13,D
EPI_ISL_2862374,13,D
EPI_ISL_3011366,13,D
EPI_ISL_3247754,13,D
EPI_ISL_2968247,13,D
EPI_ISL_3467921,13,D
EPI_ISL_3088218,13,D
EPI_ISL_2968250,13,D
EPI_ISL_3058320,13,D
EPI_ISL_3088224,13,D
EPI_ISL_3088183,13,D
EPI_ISL_2968234,13,D
EPI_ISL_3118133,13,D
EPI_ISL_3591058,13,D
EPI_ISL_3205408,13,D
EPI_ISL_3118078,13,D
EPI_ISL_3739362,13,D
EPI_ISL_2932070,13,D
EPI_ISL_3374945,13,D
EPI_ISL_3087991,13,D
EPI_ISL_3535365,13,D
EPI_ISL_3375033,13,D
EPI_ISL_3356126,13,D
EPI_ISL_3467688,13,D
EPI_ISL_2968200,13,D
EPI_ISL_3739418,13,D
EPI_ISL_2984399,13,D
EPI_ISL_2893085,13,D
EPI_ISL_2984368,13,D
EPI_ISL_3298509,13,D
EPI_ISL_3204897,13,D
EPI_ISL_3298516,13,D
EPI_ISL_3011542,13,D
EPI_ISL_3058410,13,D
EPI_ISL_4079359,13,D
EPI_ISL_3030772,13,D
EPI_ISL_3088033,13,D
EPI_ISL_3058371,13,D
EPI_ISL_2932092,13,D
EPI_ISL_2932177,13,D
EPI_ISL_3102107,13,D
EPI_ISL_2931996,13,D
EPI_ISL_3205409,13,D
EPI_ISL_3154493,13,D
EPI_ISL_3088162,13,D
EPI_ISL_3088214,13,D
EPI_ISL_3011406,13,D
EPI_ISL_3247655,13,D
EPI_ISL_3118098,13,D
EPI_ISL_3374962,13,D
EPI_ISL_3671977,13,D
EPI_ISL_2789591,13,D
EPI_ISL_2893206,13,D
EPI_ISL_3136366,13,D
EPI_ISL_3154615,13,D
EPI_ISL_3011545,13,D
EPI_ISL_3118099,13,D
EPI_ISL_2968211,13,D
EPI_ISL_3154602,13,D
EPI_ISL_3058354,13,D
EPI_ISL_3136305,13,D
EPI_ISL_2932211,13,D
EPI_ISL_2931986,13,D
EPI_ISL_2968273,13,D
EPI_ISL_3011593,13,D
EPI_ISL_2893112,13,D
EPI_ISL_3088177,13,D
EPI_ISL_3154709,13,D
EPI_ISL_2893117,13,D
EPI_ISL_2893141,13,D
EPI_ISL_3058308,13,D
EPI_ISL_2893124,13,D
EPI_ISL_3058346,13,D
EPI_ISL_10265857,13,D
EPI_ISL_2984304,13,D
EPI_ISL_3088174,13,D
EPI_ISL_2968280,13,D
EPI_ISL_3247545,13,D
EPI_ISL_3205097,13,D
EPI_ISL_2789646,13,D
EPI_ISL_3118187,13,D
EPI_ISL_2862411,13,D
EPI_ISL_2931956,13,D
EPI_ISL_3247548,13,D
EPI_ISL_3058427,13,D
EPI_ISL_2821190,13,D
EPI_ISL_3247687,13,D
EPI_ISL_3011377,13,D
EPI_ISL_3672130,13,D
EPI_ISL_3356147,13,D
EPI_ISL_3011527,13,D
EPI_ISL_3118132,13,D
EPI_ISL_2984387,13,D
EPI_ISL_3088165,13,D
EPI_ISL_2968164,13,D
EPI_ISL_2931969,13,D
EPI_ISL_3088154,13,D
EPI_ISL_3204931,13,D
EPI_ISL_2789584,13,D
EPI_ISL_3356091,13,D
EPI_ISL_3136298,13,D
EPI_ISL_3011304,13,D
EPI_ISL_3011460,13,D
EPI_ISL_2932221,13,D
EPI_ISL_3088249,13,D
EPI_ISL_2968195,13,D
EPI_ISL_2984424,13,D
EPI_ISL_3154483,13,D
