tip,cluster,timepoint
EPI_ISL_9791627,57,E
EPI_ISL_10739601,58,E
EPI_ISL_9791461,58,E
EPI_ISL_10035020,59,E
EPI_ISL_10007510,60,E
EPI_ISL_10034944,61,E
EPI_ISL_10034992,62,E
EPI_ISL_10035285,63,E
EPI_ISL_8509848,64,E
EPI_ISL_10068352,65,E
EPI_ISL_10068435,66,E
EPI_ISL_10007480,67,E
EPI_ISL_9964751,68,E
EPI_ISL_10584598,69,E
EPI_ISL_10117951,69,E
EPI_ISL_10175988,69,E
EPI_ISL_10175543,70,E
EPI_ISL_10179144,71,E
EPI_ISL_9613874,71,E
EPI_ISL_9310601,72,E
EPI_ISL_10851823,73,E
EPI_ISL_10851847,74,E
EPI_ISL_9554257,75,E
EPI_ISL_11663101,76,E
EPI_ISL_10176679,77,E
EPI_ISL_9554183,78,E
EPI_ISL_10175959,79,E
EPI_ISL_10035332,80,E
EPI_ISL_10178765,81,E
EPI_ISL_10176200,82,E
EPI_ISL_8723105,82,E
EPI_ISL_10007571,83,E
EPI_ISL_9461724,84,E
EPI_ISL_9693261,85,E
EPI_ISL_9735181,85,E
EPI_ISL_9125150,86,E
EPI_ISL_9461740,87,E
EPI_ISL_10007696,87,E
EPI_ISL_8350209,87,E
EPI_ISL_10851857,88,E
EPI_ISL_10851861,88,E
EPI_ISL_10887501,88,E
EPI_ISL_10989110,88,E
EPI_ISL_10176034,89,E
EPI_ISL_9554121,90,E
EPI_ISL_9554212,91,E
EPI_ISL_9414862,92,E
EPI_ISL_10007464,93,E
EPI_ISL_9414861,94,E
EPI_ISL_9015195,94,E
EPI_ISL_9310607,94,E
EPI_ISL_9515004,94,E
EPI_ISL_10989095,94,E
EPI_ISL_11662921,94,E
EPI_ISL_9160385,94,E
EPI_ISL_9614154,94,E
EPI_ISL_10176108,94,E
EPI_ISL_9515005,94,E
EPI_ISL_9461787,94,E
EPI_ISL_10178359,94,E
EPI_ISL_10739688,94,E
EPI_ISL_9554132,94,E
EPI_ISL_9850107,94,E
EPI_ISL_9614316,94,E
EPI_ISL_9514944,94,E
EPI_ISL_10118076,94,E
EPI_ISL_9614166,94,E
EPI_ISL_10177255,94,E
EPI_ISL_9414883,94,E
EPI_ISL_9735129,94,E
EPI_ISL_9414923,94,E
EPI_ISL_10989094,94,E
EPI_ISL_10068340,94,E
EPI_ISL_10178254,94,E
EPI_ISL_10175410,94,E
EPI_ISL_10118277,94,E
EPI_ISL_9461654,94,E
EPI_ISL_10174711,94,E
EPI_ISL_11450155,94,E
EPI_ISL_10739572,94,E
EPI_ISL_10177805,94,E
EPI_ISL_9243884,94,E
EPI_ISL_9614201,94,E
EPI_ISL_9791653,94,E
EPI_ISL_9160397,94,E
EPI_ISL_10177594,94,E
EPI_ISL_10177909,94,E
EPI_ISL_10176552,94,E
EPI_ISL_8350172,94,E
EPI_ISL_9125096,94,E
EPI_ISL_9614196,94,E
EPI_ISL_9735080,94,E
EPI_ISL_9415024,94,E
EPI_ISL_9310924,94,E
EPI_ISL_10178588,94,E
EPI_ISL_10673910,94,E
EPI_ISL_10851831,94,E
EPI_ISL_9735274,94,E
EPI_ISL_9849798,94,E
EPI_ISL_10739649,94,E
EPI_ISL_9614044,94,E
EPI_ISL_11662912,94,E
EPI_ISL_9310892,94,E
EPI_ISL_10068447,94,E
EPI_ISL_10177405,94,E
EPI_ISL_9310645,94,E
EPI_ISL_10007572,94,E
EPI_ISL_9614250,94,E
EPI_ISL_10988998,94,E
EPI_ISL_9735106,94,E
EPI_ISL_10674009,94,E
EPI_ISL_9414956,94,E
EPI_ISL_10007465,94,E
EPI_ISL_10118036,94,E
EPI_ISL_9849834,94,E
EPI_ISL_9614015,94,E
EPI_ISL_9849835,94,E
EPI_ISL_10739585,94,E
EPI_ISL_11619062,94,E
EPI_ISL_10851751,94,E
EPI_ISL_10739660,94,E
EPI_ISL_9125184,94,E
EPI_ISL_9160400,94,E
EPI_ISL_10175467,94,E
EPI_ISL_9614163,94,E
EPI_ISL_10176844,94,E
EPI_ISL_9311011,94,E
EPI_ISL_10739625,94,E
EPI_ISL_9791666,94,E
EPI_ISL_9614229,94,E
EPI_ISL_10673962,94,E
EPI_ISL_9693308,94,E
EPI_ISL_9735083,94,E
EPI_ISL_10117982,94,E
EPI_ISL_9015259,94,E
EPI_ISL_10177359,94,E
EPI_ISL_8723317,94,E
EPI_ISL_10176925,94,E
EPI_ISL_9849946,94,E
EPI_ISL_9693324,94,E
EPI_ISL_9461707,94,E
EPI_ISL_10007526,94,E
EPI_ISL_9310657,94,E
EPI_ISL_10175425,94,E
EPI_ISL_10584573,94,E
EPI_ISL_9554198,94,E
EPI_ISL_9614205,94,E
EPI_ISL_8903147,94,E
EPI_ISL_9514997,94,E
EPI_ISL_9964772,94,E
EPI_ISL_9735159,94,E
EPI_ISL_11375774,94,E
EPI_ISL_10584557,94,E
EPI_ISL_9735272,94,E
EPI_ISL_7845763,94,E
EPI_ISL_9614060,94,E
EPI_ISL_9461671,94,E
EPI_ISL_10178059,94,E
EPI_ISL_10673897,94,E
EPI_ISL_9554075,94,E
EPI_ISL_9125079,94,E
EPI_ISL_9735098,94,E
EPI_ISL_9791469,94,E
EPI_ISL_10118050,94,E
EPI_ISL_9015216,94,E
EPI_ISL_10584558,94,E
EPI_ISL_9850187,94,E
EPI_ISL_9125181,94,E
EPI_ISL_10007482,94,E
EPI_ISL_10007541,94,E
EPI_ISL_9849831,94,E
EPI_ISL_10177995,94,E
EPI_ISL_10117976,94,E
EPI_ISL_8509871,94,E
EPI_ISL_9125091,94,E
EPI_ISL_10674097,94,E
EPI_ISL_9014853,94,E
EPI_ISL_9015186,94,E
EPI_ISL_10118168,94,E
EPI_ISL_10887442,94,E
EPI_ISL_10177815,94,E
EPI_ISL_10174885,94,E
EPI_ISL_10584583,94,E
EPI_ISL_9311068,94,E
EPI_ISL_11450020,94,E
EPI_ISL_10174133,94,E
EPI_ISL_9515026,94,E
EPI_ISL_8509862,94,E
EPI_ISL_9614086,94,E
EPI_ISL_9310700,94,E
EPI_ISL_9160608,94,E
EPI_ISL_11548649,94,E
EPI_ISL_8722524,94,E
EPI_ISL_9735082,94,E
EPI_ISL_9614215,94,E
EPI_ISL_10177709,94,E
EPI_ISL_10175054,94,E
EPI_ISL_10118227,94,E
EPI_ISL_9461682,94,E
EPI_ISL_8510180,94,E
EPI_ISL_9735138,94,E
EPI_ISL_8510448,94,E
EPI_ISL_9160438,94,E
EPI_ISL_9414888,94,E
EPI_ISL_10118306,94,E
EPI_ISL_11375894,94,E
EPI_ISL_9461655,94,E
EPI_ISL_8903429,94,E
EPI_ISL_10175340,94,E
EPI_ISL_10179697,94,E
EPI_ISL_10177970,94,E
EPI_ISL_10177556,94,E
EPI_ISL_10851834,94,E
EPI_ISL_9514988,94,E
EPI_ISL_8510020,94,E
EPI_ISL_9310957,94,E
EPI_ISL_10176395,94,E
EPI_ISL_8722471,94,E
EPI_ISL_10887433,94,E
EPI_ISL_9461612,94,E
EPI_ISL_10851837,94,E
EPI_ISL_10007586,94,E
EPI_ISL_9461663,94,E
EPI_ISL_9554362,94,E
EPI_ISL_10739519,94,E
EPI_ISL_10739700,94,E
EPI_ISL_10177353,94,E
EPI_ISL_10176044,94,E
EPI_ISL_9461713,94,E
EPI_ISL_10674064,94,E
EPI_ISL_9015300,94,E
EPI_ISL_11450026,94,E
EPI_ISL_9791573,94,E
EPI_ISL_9614034,94,E
EPI_ISL_8723115,94,E
EPI_ISL_11663070,94,E
EPI_ISL_8928843,94,E
EPI_ISL_10174220,94,E
EPI_ISL_10175050,94,E
EPI_ISL_10177424,94,E
EPI_ISL_9415025,94,E
EPI_ISL_10673914,94,E
EPI_ISL_11662997,94,E
EPI_ISL_10851726,94,E
EPI_ISL_9849743,94,E
EPI_ISL_10584608,94,E
EPI_ISL_8350090,94,E
EPI_ISL_9014927,94,E
EPI_ISL_9849826,94,E
EPI_ISL_9515008,94,E
EPI_ISL_9693384,94,E
EPI_ISL_8723486,94,E
EPI_ISL_10739687,94,E
EPI_ISL_11548650,94,E
EPI_ISL_9310866,94,E
EPI_ISL_9614303,94,E
EPI_ISL_10739573,94,E
EPI_ISL_10007462,94,E
EPI_ISL_10174491,94,E
EPI_ISL_11548746,94,E
EPI_ISL_9614336,94,E
EPI_ISL_9791584,94,E
EPI_ISL_10117978,94,E
EPI_ISL_9243929,94,E
EPI_ISL_8928717,94,E
EPI_ISL_10068424,94,E
EPI_ISL_9015190,94,E
EPI_ISL_9310618,94,E
EPI_ISL_10174975,94,E
EPI_ISL_9614142,94,E
EPI_ISL_10988999,94,E
EPI_ISL_9735312,94,E
EPI_ISL_9614068,94,E
EPI_ISL_10176706,94,E
EPI_ISL_9514964,94,E
EPI_ISL_9849823,94,E
EPI_ISL_8903370,94,E
EPI_ISL_9015112,94,E
EPI_ISL_10584571,94,E
EPI_ISL_9414882,94,E
EPI_ISL_9014872,94,E
EPI_ISL_9514960,94,E
EPI_ISL_8509956,94,E
EPI_ISL_8510168,94,E
EPI_ISL_9850013,94,E
EPI_ISL_9461712,94,E
EPI_ISL_9849786,94,E
EPI_ISL_9310609,94,E
EPI_ISL_8903256,94,E
EPI_ISL_10176129,94,E
EPI_ISL_10674006,94,E
EPI_ISL_9310860,94,E
EPI_ISL_10887465,94,E
EPI_ISL_8510012,94,E
EPI_ISL_10177598,94,E
EPI_ISL_9614112,94,E
EPI_ISL_9791586,94,E
EPI_ISL_10989029,94,E
EPI_ISL_10176716,94,E
EPI_ISL_8928798,94,E
EPI_ISL_8903142,94,E
EPI_ISL_9735139,94,E
EPI_ISL_9310963,94,E
EPI_ISL_10176066,94,E
EPI_ISL_9735163,94,E
EPI_ISL_10739710,94,E
EPI_ISL_8723108,94,E
EPI_ISL_10739885,94,E
EPI_ISL_10177635,94,E
EPI_ISL_10068423,94,E
EPI_ISL_10739579,94,E
EPI_ISL_9693265,94,E
EPI_ISL_11375964,94,E
EPI_ISL_9850204,94,E
EPI_ISL_10177599,94,E
EPI_ISL_10673998,94,E
EPI_ISL_10177391,94,E
EPI_ISL_9849837,94,E
EPI_ISL_9735318,94,E
EPI_ISL_9125086,94,E
EPI_ISL_8723583,94,E
EPI_ISL_10174652,94,E
EPI_ISL_9415001,94,E
EPI_ISL_8723467,94,E
EPI_ISL_9735263,94,E
EPI_ISL_10118332,94,E
EPI_ISL_9414858,94,E
EPI_ISL_10851802,94,E
EPI_ISL_8509861,94,E
EPI_ISL_10068328,94,E
EPI_ISL_9554002,94,E
EPI_ISL_10851783,94,E
EPI_ISL_9735226,94,E
EPI_ISL_10851707,94,E
EPI_ISL_10739557,94,E
EPI_ISL_10584720,94,E
EPI_ISL_10177272,94,E
EPI_ISL_8903162,94,E
EPI_ISL_9735371,94,E
EPI_ISL_9849864,94,E
EPI_ISL_9613997,94,E
EPI_ISL_9693379,94,E
EPI_ISL_10068377,94,E
EPI_ISL_11375876,94,E
EPI_ISL_9125112,94,E
EPI_ISL_10739712,94,E
EPI_ISL_10118285,94,E
EPI_ISL_10175962,94,E
EPI_ISL_9014930,94,E
EPI_ISL_9310922,94,E
EPI_ISL_9735109,94,E
EPI_ISL_11375911,94,E
EPI_ISL_9614118,94,E
EPI_ISL_10178460,94,E
EPI_ISL_9311025,94,E
EPI_ISL_9311044,94,E
EPI_ISL_10176509,94,E
EPI_ISL_9125265,94,E
EPI_ISL_9849809,94,E
EPI_ISL_9614321,94,E
EPI_ISL_9614218,94,E
EPI_ISL_9554336,94,E
EPI_ISL_10175728,94,E
EPI_ISL_9015111,94,E
EPI_ISL_11450359,94,E
EPI_ISL_10851835,94,E
EPI_ISL_10177810,94,E
EPI_ISL_10584710,94,E
EPI_ISL_8723053,94,E
EPI_ISL_10178189,94,E
EPI_ISL_10007617,94,E
EPI_ISL_7845752,94,E
EPI_ISL_9554185,94,E
EPI_ISL_9015152,94,E
EPI_ISL_10007522,94,E
EPI_ISL_9310883,94,E
EPI_ISL_9310593,94,E
EPI_ISL_10176995,94,E
EPI_ISL_8350158,94,E
EPI_ISL_9015117,94,E
EPI_ISL_9614165,94,E
EPI_ISL_8350190,94,E
EPI_ISL_9461714,94,E
EPI_ISL_10887475,94,E
EPI_ISL_9125078,94,E
EPI_ISL_9791459,94,E
EPI_ISL_9791585,94,E
EPI_ISL_10068412,94,E
EPI_ISL_9015313,94,E
EPI_ISL_9125252,94,E
EPI_ISL_9849827,94,E
EPI_ISL_10739543,94,E
EPI_ISL_10177388,94,E
EPI_ISL_9693329,94,E
EPI_ISL_10007619,94,E
EPI_ISL_8903150,94,E
EPI_ISL_10035264,94,E
EPI_ISL_10739574,94,E
EPI_ISL_10584638,94,E
EPI_ISL_10178053,94,E
EPI_ISL_9850067,94,E
EPI_ISL_11375979,94,E
EPI_ISL_10007527,94,E
EPI_ISL_10176048,94,E
EPI_ISL_9849852,94,E
EPI_ISL_10739536,94,E
EPI_ISL_11662965,94,E
EPI_ISL_9514969,94,E
EPI_ISL_9160466,94,E
EPI_ISL_9735183,94,E
EPI_ISL_9160386,94,E
EPI_ISL_10068406,94,E
EPI_ISL_10673974,94,E
EPI_ISL_9310914,94,E
EPI_ISL_10584636,94,E
EPI_ISL_10179024,94,E
EPI_ISL_10989004,94,E
EPI_ISL_9015246,94,E
EPI_ISL_9015263,94,E
EPI_ISL_8929039,94,E
EPI_ISL_7845727,94,E
EPI_ISL_9614081,94,E
EPI_ISL_11662918,94,E
EPI_ISL_9514966,94,E
EPI_ISL_8510121,94,E
EPI_ISL_9850002,94,E
EPI_ISL_10178426,94,E
EPI_ISL_9614192,94,E
EPI_ISL_9125189,94,E
EPI_ISL_10178196,94,E
EPI_ISL_9791460,94,E
EPI_ISL_10173991,95,E
EPI_ISL_9554255,96,E
EPI_ISL_9554085,97,E
EPI_ISL_9554207,97,E
EPI_ISL_8510050,98,E
EPI_ISL_9554206,99,E
EPI_ISL_9311036,100,E
EPI_ISL_8929035,100,E
EPI_ISL_9015230,101,E
EPI_ISL_9014881,102,E
EPI_ISL_9735099,103,E
EPI_ISL_9735322,104,E
EPI_ISL_8903177,105,E
EPI_ISL_8929050,105,E
EPI_ISL_8929047,106,E
EPI_ISL_9160536,106,E
EPI_ISL_8903098,106,E
EPI_ISL_9160426,107,E
EPI_ISL_8903423,107,E
EPI_ISL_8903217,107,E
EPI_ISL_8903317,107,E
EPI_ISL_8903250,107,E
EPI_ISL_8903174,107,E
EPI_ISL_8903176,107,E
EPI_ISL_8929011,108,E
EPI_ISL_9310725,109,E
EPI_ISL_9415098,109,E
EPI_ISL_9015001,109,E
EPI_ISL_8903295,109,E
EPI_ISL_8903212,109,E
EPI_ISL_8903373,110,E
EPI_ISL_8903357,111,E
EPI_ISL_8903252,112,E
EPI_ISL_8903304,113,E
EPI_ISL_9554301,114,E
EPI_ISL_8723136,115,E
EPI_ISL_8903353,116,E
EPI_ISL_7845452,116,E
EPI_ISL_8929017,116,E
EPI_ISL_9160467,116,E
EPI_ISL_7845709,116,E
EPI_ISL_8723286,116,E
EPI_ISL_8903369,116,E
EPI_ISL_7776636,117,E
EPI_ISL_9014913,118,E
EPI_ISL_9311032,118,E
EPI_ISL_9310727,118,E
EPI_ISL_10943320,118,E
EPI_ISL_10887383,119,E
EPI_ISL_9554347,120,E
EPI_ISL_10176297,121,E
EPI_ISL_10068335,122,E
EPI_ISL_9554320,123,E
EPI_ISL_9125245,124,E
EPI_ISL_9160399,124,E
EPI_ISL_8723015,125,E
EPI_ISL_8350107,125,E
EPI_ISL_8722445,125,E
EPI_ISL_10007469,126,E
EPI_ISL_10117956,127,E
EPI_ISL_10179185,128,E
EPI_ISL_9791562,129,E
EPI_ISL_10584597,129,E
EPI_ISL_11548745,130,E
EPI_ISL_9554091,131,E
EPI_ISL_9514995,132,E
EPI_ISL_10178293,133,E
EPI_ISL_9735137,134,E
EPI_ISL_10176314,135,E
EPI_ISL_8722901,136,E
EPI_ISL_10176575,137,E
EPI_ISL_10179209,138,E
EPI_ISL_9614170,139,E
EPI_ISL_9850046,139,E
EPI_ISL_9791658,139,E
EPI_ISL_9614284,139,E
EPI_ISL_9461689,139,E
EPI_ISL_10007663,139,E
EPI_ISL_9554245,140,E
EPI_ISL_9310956,141,E
EPI_ISL_9554348,141,E
EPI_ISL_9311043,141,E
EPI_ISL_9554355,142,E
EPI_ISL_9554353,142,E
EPI_ISL_9414892,143,E
EPI_ISL_8723075,143,E
EPI_ISL_10035301,144,E
EPI_ISL_9849847,144,E
EPI_ISL_10176923,145,E
EPI_ISL_10174118,145,E
EPI_ISL_10175471,145,E
EPI_ISL_10176721,145,E
EPI_ISL_10175161,145,E
EPI_ISL_11662862,146,E
EPI_ISL_9414994,147,E
EPI_ISL_10068419,147,E
EPI_ISL_9614082,147,E
EPI_ISL_9015173,147,E
EPI_ISL_9310903,147,E
EPI_ISL_8350108,147,E
EPI_ISL_8509906,147,E
EPI_ISL_8723080,147,E
EPI_ISL_9310704,147,E
EPI_ISL_9015226,147,E
EPI_ISL_9614349,147,E
EPI_ISL_10068382,147,E
EPI_ISL_10007445,147,E
EPI_ISL_9693309,147,E
EPI_ISL_11548687,147,E
EPI_ISL_9735325,147,E
EPI_ISL_10851764,147,E
EPI_ISL_9015134,147,E
EPI_ISL_9414992,147,E
EPI_ISL_9310855,147,E
EPI_ISL_9849967,147,E
EPI_ISL_9310856,147,E
EPI_ISL_10118120,147,E
EPI_ISL_8509912,147,E
EPI_ISL_10118117,147,E
EPI_ISL_10739704,147,E
EPI_ISL_9015102,148,E
EPI_ISL_9014987,149,E
EPI_ISL_8722465,150,E
EPI_ISL_10739820,151,E
EPI_ISL_10584592,152,E
EPI_ISL_10068468,152,E
EPI_ISL_9014920,152,E
EPI_ISL_8510169,153,E
EPI_ISL_8510471,153,E
EPI_ISL_8350174,154,E
EPI_ISL_9160611,155,E
EPI_ISL_9125208,156,E
EPI_ISL_9035961,157,E
EPI_ISL_10179730,158,E
EPI_ISL_8509910,159,E
EPI_ISL_10177335,160,E
EPI_ISL_10887455,160,E
EPI_ISL_10176068,161,E
EPI_ISL_10176067,161,E
EPI_ISL_9310847,162,E
EPI_ISL_10035266,163,E
EPI_ISL_9015135,164,E
EPI_ISL_8903203,164,E
EPI_ISL_8723064,164,E
EPI_ISL_8928773,164,E
EPI_ISL_9514934,165,E
EPI_ISL_8510162,166,E
EPI_ISL_10178032,167,E
EPI_ISL_9415049,167,E
EPI_ISL_9415036,167,E
EPI_ISL_10176243,167,E
EPI_ISL_11450205,167,E
EPI_ISL_9014988,168,E
EPI_ISL_11548709,168,E
EPI_ISL_9310767,169,E
EPI_ISL_10584596,170,E
EPI_ISL_10176547,171,E
EPI_ISL_10177398,172,E
EPI_ISL_10118030,173,E
EPI_ISL_10118222,173,E
EPI_ISL_8510175,174,E
EPI_ISL_8510183,174,E
EPI_ISL_9735361,175,E
EPI_ISL_11375773,175,E
EPI_ISL_9414878,176,E
EPI_ISL_11662927,177,E
EPI_ISL_10178019,178,E
EPI_ISL_11548694,179,E
EPI_ISL_9614019,179,E
EPI_ISL_9850193,180,E
EPI_ISL_9310706,181,E
EPI_ISL_9014842,182,E
EPI_ISL_10174171,183,E
EPI_ISL_10177050,184,E
EPI_ISL_10179282,184,E
EPI_ISL_9015160,185,E
EPI_ISL_9791589,186,E
EPI_ISL_10178244,187,E
EPI_ISL_8350181,187,E
EPI_ISL_9125224,188,E
EPI_ISL_9554056,189,E
EPI_ISL_9125143,190,E
EPI_ISL_9850135,191,E
EPI_ISL_9514972,192,E
EPI_ISL_9849924,193,E
EPI_ISL_10068414,193,E
EPI_ISL_9735177,194,E
EPI_ISL_10175230,195,E
EPI_ISL_8722449,196,E
EPI_ISL_10179213,197,E
EPI_ISL_10177637,198,E
EPI_ISL_9414919,199,E
EPI_ISL_9310891,199,E
EPI_ISL_10007569,200,E
EPI_ISL_8350084,201,E
EPI_ISL_11662987,202,E
EPI_ISL_11548718,202,E
EPI_ISL_11548710,202,E
EPI_ISL_11548708,202,E
EPI_ISL_11548711,202,E
EPI_ISL_11328820,202,E
EPI_ISL_10174152,203,E
EPI_ISL_9693294,204,E
EPI_ISL_9735124,204,E
EPI_ISL_10176246,204,E
EPI_ISL_7845750,205,E
EPI_ISL_10178327,206,E
EPI_ISL_10178772,206,E
EPI_ISL_10178771,206,E
EPI_ISL_10179128,206,E
EPI_ISL_10988952,207,E
EPI_ISL_9310738,208,E
EPI_ISL_10674000,208,E
EPI_ISL_8723574,208,E
EPI_ISL_10174086,209,E
EPI_ISL_9850052,210,E
EPI_ISL_9514970,210,E
EPI_ISL_8903245,211,E
EPI_ISL_8903144,211,E
EPI_ISL_10007530,212,E
EPI_ISL_10007494,213,E
EPI_ISL_10118298,214,E
EPI_ISL_8350103,215,E
EPI_ISL_10174557,216,E
EPI_ISL_10118107,217,E
EPI_ISL_9310915,218,E
EPI_ISL_8510464,219,E
EPI_ISL_10851821,220,E
EPI_ISL_9850014,220,E
EPI_ISL_11663014,221,E
EPI_ISL_9554432,222,E
EPI_ISL_9850194,223,E
EPI_ISL_7845416,224,E
EPI_ISL_9160461,224,E
EPI_ISL_9514983,225,E
EPI_ISL_9515013,225,E
EPI_ISL_9791618,225,E
EPI_ISL_10175614,226,E
EPI_ISL_10174062,227,E
EPI_ISL_10177878,228,E
EPI_ISL_10176988,229,E
EPI_ISL_10007558,229,E
EPI_ISL_10673984,230,E
EPI_ISL_10118056,230,E
EPI_ISL_10175735,231,E
EPI_ISL_10175731,231,E
EPI_ISL_10887362,232,E
EPI_ISL_11662856,232,E
EPI_ISL_9735334,233,E
EPI_ISL_10175022,234,E
EPI_ISL_9850241,235,E
EPI_ISL_10118313,236,E
EPI_ISL_7845418,237,E
EPI_ISL_8722874,238,E
EPI_ISL_8722459,239,E
EPI_ISL_8723578,240,E
EPI_ISL_10178790,241,E
EPI_ISL_10179405,241,E
EPI_ISL_9015122,242,E
EPI_ISL_9310764,242,E
EPI_ISL_10177460,243,E
EPI_ISL_11663020,243,E
EPI_ISL_10178917,243,E
EPI_ISL_10178446,244,E
EPI_ISL_10176954,245,E
EPI_ISL_11450358,245,E
EPI_ISL_9693338,246,E
EPI_ISL_9461617,247,E
EPI_ISL_8350072,248,E
EPI_ISL_9415031,249,E
EPI_ISL_11663087,250,E
EPI_ISL_9850011,251,E
EPI_ISL_8510173,252,E
EPI_ISL_8510038,252,E
EPI_ISL_8903233,252,E
EPI_ISL_9735085,253,E
EPI_ISL_10007651,253,E
EPI_ISL_11663094,253,E
EPI_ISL_9791639,253,E
EPI_ISL_10007489,253,E
EPI_ISL_10117984,253,E
EPI_ISL_10175126,254,E
EPI_ISL_10176737,255,E
EPI_ISL_8723352,256,E
EPI_ISL_10176741,257,E
EPI_ISL_10179047,257,E
EPI_ISL_9160537,258,E
EPI_ISL_10176766,259,E
EPI_ISL_10007660,260,E
EPI_ISL_9554408,260,E
EPI_ISL_10674082,261,E
EPI_ISL_9310614,262,E
EPI_ISL_9311069,263,E
EPI_ISL_10179097,264,E
EPI_ISL_9791622,265,E
EPI_ISL_9850057,266,E
EPI_ISL_10007653,266,E
EPI_ISL_10007650,266,E
EPI_ISL_10007613,266,E
EPI_ISL_10007658,266,E
EPI_ISL_10177202,267,E
EPI_ISL_10177218,267,E
EPI_ISL_7845698,268,E
EPI_ISL_10179180,269,E
EPI_ISL_9160411,270,E
EPI_ISL_9735367,271,E
EPI_ISL_10118282,272,E
EPI_ISL_10851867,272,E
EPI_ISL_10851836,272,E
EPI_ISL_10887408,272,E
EPI_ISL_9614197,273,E
EPI_ISL_10175059,274,E
EPI_ISL_10673953,275,E
EPI_ISL_9735064,275,E
EPI_ISL_9964760,275,E
EPI_ISL_10173330,276,E
EPI_ISL_9791495,276,E
EPI_ISL_10173450,276,E
EPI_ISL_9735141,276,E
EPI_ISL_9735357,277,E
EPI_ISL_9735328,277,E
EPI_ISL_9735091,278,E
EPI_ISL_10584763,279,E
EPI_ISL_9461743,280,E
EPI_ISL_9693396,281,E
EPI_ISL_11375859,282,E
EPI_ISL_10007557,282,E
EPI_ISL_10068422,283,E
EPI_ISL_10989096,284,E
